full_site_address,Latitude,Longitude,cars_washed,original_address,competitors_count,competitor_1_distance_miles,competitor_1_google_rating,competitor_1_google_user_rating_count,competitor_2_distance_miles,competitor_2_google_rating,competitor_2_google_user_rating_count,competitor_3_distance_miles,competitor_3_google_rating,competitor_3_google_user_rating_count,competitor_4_distance_miles,competitor_4_google_rating,competitor_4_google_user_rating_count,competitor_5_distance_miles,competitor_5_google_rating,competitor_5_google_user_rating_count,competitor_6_distance_miles,competitor_6_google_rating,competitor_6_google_user_rating_count
"Soapy Nobles 76 N Rd East Windsor CT , 76 N Rd , East Windsor , CT , 6088",41.9319611,-72.5918196,45773,"Soapy Nobles 76 N Rd East Windsor CT , 76 N Rd , East Windsor , CT , 6088",0.0,,,,,,,,,,,,,,,,,,
"Soapy Sam's , 15046 IN-23 , Granger , IN , 46530",41.7324112,-86.15926,36589,,,,,,,,,,,,,,,,,,,,
"Soggy Dog CW , 714 Ritter Dr , Glen Morgan , WV , 25813",37.7497066,-81.1410774,26247,"Soggy Dog CW , 714 Ritter Dr , Glen Morgan , WV , 25813",0.0,,,,,,,,,,,,,,,,,,
"Sonic Suds Simpsonville , 703 SE Main St , Simpsonville , SC , 29681",34.7219085,-82.252667,118209,"Sonic Suds Simpsonville , 703 SE Main St , Simpsonville , SC , 29681",1.0,0.123992197334237,4.8,671.0,,,,,,,,,,,,,,,
"South Deland , 1810 S Woodland Blvd , DeLand , FL , 32720",28.9965731,-81.3032381,152000,"South Deland , 1810 S Woodland Blvd , DeLand , FL , 32720",0.0,,,,,,,,,,,,,,,,,,
"Southaven , 1101 Church Rd W , Southaven , MS , 38671",34.9330158,-90.0089691,130907,"Southaven , 1101 Church Rd W , Southaven , MS , 38671",1.0,0.185242095878233,3.9,36.0,,,,,,,,,,,,,,,
"Spectacular 1830 , 1830 E. Hwy 80 , Somerset , KY , 42503",37.1011409,-84.5898025,3596,"Spectacular 1830 , 1830 E. Hwy 80 , Somerset , KY , 42503",0.0,,,,,,,,,,,,,,,,,,
"Spectacular 1990 , 1990 Oak Hill Road , Somerset , KY , 42503",37.0579482,-84.6462024,11820,"Spectacular 1990 , 1990 Oak Hill Road , Somerset , KY , 42503",1.0,0.0205384233406502,4.2,38.0,,,,,,,,,,,,,,,
"Spectacular 954 , 954 US-27 , Somerset , KY , 42501",36.9524362,-84.5786258,17500,"Spectacular 954 , 954 US-27 , Somerset , KY , 42501",0.0,,,,,,,,,,,,,,,,,,
"Speedy Pete's Car Wash , 1205 Maxwell Blvd , Ruston , LA , 71270",32.541285,-92.633638,64878,,,,,,,,,,,,,,,,,,,,
"Splash Brothers Wolfforth , 716 Donald Preston Dr , Wolfforth , TX , 79382",33.52042,-102.0038528,69863,"Splash Brothers Wolfforth , 716 Donald Preston Dr , Wolfforth , TX , 79382",0.0,,,,,,,,,,,,,,,,,,
"Splash Hopper Express , 863 Western Bypass , Andalusia , AL , 36420",31.2980899,-86.499031,76377,"Splash Hopper Express , 863 Western Bypass , Andalusia , AL , 36420",2.0,0.527557152782788,4.1,70.0,0.539635104842256,4.2,117.0,,,,,,,,,,,,
"Splash N Foam , 705 Fannin St , George West , TX , 78022",28.3306261,-98.1165219,9199,"Splash N Foam , 705 Fannin St , George West , TX , 78022",1.0,0.0568241564188855,3.1,8.0,,,,,,,,,,,,,,,
"Suds Bucket Wash , 615 landmark Point Blvd. Suite B , Gray , GA , 31032",32.9897907,-83.5691835,75792,"Suds Bucket Wash , 615 landmark Point Blvd. Suite B , Gray , GA , 31032",0.0,,,,,,,,,,,,,,,,,,
"Suds Deluxe Kyle , 18810 IH 35 , Kyle , TX , 78640",30.0342462,-97.847338,242588,"Suds Deluxe Kyle , 18810 IH 35 , Kyle , TX , 78640",0.0,,,,,,,,,,,,,,,,,,
"Sudzy's Car Wash , 2624 Anderson Hwy , Powhatan , VA , 23139",37.5243866,-77.8264842,61688,,,,,,,,,,,,,,,,,,,,
"Summerville , 10805 Commerce St , Summerville , GA , 30747",34.4900693,-85.3417458,62814,"Summerville , 10805 Commerce St , Summerville , GA , 30747",0.0,,,,,,,,,,,,,,,,,,
"Sun Splash , 914 N Stratford Rd , Moses Lake , WA , 98837",47.1408544,-119.2794176,142368,"Sun Splash , 914 N Stratford Rd , Moses Lake , WA , 98837",3.0,0.191766843200659,4.0,172.0,0.909489192984283,4.5,2.0,0.91207719622718,3.8,167.0,,,,,,,,,
"Sunny Daze Car Wash , 609 N Mayo Trl , Paintsville , KY , 41240",37.8254161,-82.8228864,11197,"Sunny Daze Car Wash , 609 N Mayo Trl , Paintsville , KY , 41240",0.0,,,,,,,,,,,,,,,,,,
"Super Duck Hazel Green , 14533 US-231 , Hazel Green , AL , 35750",34.9431964,-86.5724199,77932,"Super Duck Hazel Green , 14533 US-231 , Hazel Green , AL , 35750",0.0,,,,,,,,,,,,,,,,,,
"THOMAS CAR WASH , 218 Blueberry Ln , Nicholasville , KY , 40356",37.891331,-84.56775,25346,"THOMAS CAR WASH , 218 Blueberry Ln , Nicholasville , KY , 40356",2.0,0.665261364713205,4.1,35.0,0.923192450434191,4.1,147.0,,,,,,,,,,,,
"TLC Car Wash 2 , 1001 W Main St , Salem , VA , 24153",37.2907386,-80.0740891,19114,"TLC Car Wash 2 , 1001 W Main St , Salem , VA , 24153",2.0,0.0016420389128519,4.1,143.0,0.649695152644245,4.6,558.0,,,,,,,,,,,,
"TXGRA_Hwy377 , 3601 E US Hwy 377 , Granbury , TX , 76049",32.4530938,-97.7328629,72699,"TXGRA_Hwy377 , 3601 E US Hwy 377 , Granbury , TX , 76049",2.0,0.295047895348421,4.7,83.0,0.442308509208382,4.9,464.0,,,,,,,,,,,,
"TXNEW_Walton , 23685 Walton Ave , New Caney , TX , 77357",30.1529637,-95.2186963,102976,"TXNEW_Walton , 23685 Walton Ave , New Caney , TX , 77357",1.0,0.254602220525116,3.6,70.0,,,,,,,,,,,,,,,
"Taos , 1122 Paseo Del Pueblo Sur , Taos , NM , 87571",36.3816146,-105.5891681,82762,"Taos , 1122 Paseo Del Pueblo Sur , Taos , NM , 87571",0.0,,,,,,,,,,,,,,,,,,
"The Auto Spa @ Main Street , 2002 W Main St , Durant , OK , 74701",33.9970998,-96.3999484,77756,"The Auto Spa @ Main Street , 2002 W Main St , Durant , OK , 74701",4.0,0.64957425660539,4.5,43.0,0.660408032111723,4.3,159.0,0.76547739347284,3.7,35.0,0.777988090392603,3.0,3.0,,,,,,
"The Auto Spa @ University , 3212 University Blvd , Durant , OK , 74701",34.0053117,-96.4094184,36109,"The Auto Spa @ University , 3212 University Blvd , Durant , OK , 74701",2.0,0.162055895203844,4.5,43.0,0.784975600495416,4.2,209.0,,,,,,,,,,,,
"The Washery , 127 Airport Rd , Hazleton , PA , 18202",40.9914564,-75.986629,75352,"The Washery , 127 Airport Rd , Hazleton , PA , 18202",0.0,,,,,,,,,,,,,,,,,,
"Thoroughbred Ashland , 621 12th St , Ashland , KY , 41101",38.4776961,-82.6469666,9410,"Thoroughbred Ashland , 621 12th St , Ashland , KY , 41101",1.0,0.517925096879529,3.9,30.0,,,,,,,,,,,,,,,
"Thoroughbred Bardstown , 1332 E John Rowan Blvd , Bardstown , KY , 40004",37.825322,-85.4535733,98345,"Thoroughbred Bardstown , 1332 E John Rowan Blvd , Bardstown , KY , 40004",1.0,0.802816670815722,3.4,150.0,,,,,,,,,,,,,,,
"Thoroughbred Bedford , 3160 John A Williams Blvd , Bedford , IN , 47421",38.86775,-86.512944,10193,"Thoroughbred Bedford , 3160 John A Williams Blvd , Bedford , IN , 47421",2.0,0.592770498393499,4.2,87.0,0.614287222600139,,,,,,,,,,,,,,
"Thoroughbred Crosslanes , 211 New Goff Mountain Rd , Charleston , WV , 25313",38.4112508,-81.7966494,4939,"Thoroughbred Crosslanes , 211 New Goff Mountain Rd , Charleston , WV , 25313",1.0,0.216670355213087,,,,,,,,,,,,,,,,,
"Thoroughbred Danville , 925 Hustonville Rd , Danville , KY , 40422",37.6289123,-84.7752492,57794,"Thoroughbred Danville , 925 Hustonville Rd , Danville , KY , 40422",1.0,0.848540866172872,3.3,68.0,,,,,,,,,,,,,,,
"Thoroughbred Glasgow , 707 W Main St , Glasgow , KY , 42141",36.9997286,-85.9211718,121204,"Thoroughbred Glasgow , 707 W Main St , Glasgow , KY , 42141",0.0,,,,,,,,,,,,,,,,,,
"Thoroughbred Hurricane , 3111 Teays Valley Road , Hurricane , WV , 25526",38.4348488,-82.0135892,5161,"Thoroughbred Hurricane , 3111 Teays Valley Road , Hurricane , WV , 25526",0.0,,,,,,,,,,,,,,,,,,
"Thoroughbred Lawrenceburg , 1026 Bypass N , Lawrenceburg , KY , 40342",38.036633,-84.9116039,63062,"Thoroughbred Lawrenceburg , 1026 Bypass N , Lawrenceburg , KY , 40342",1.0,0.701072111012662,4.1,184.0,,,,,,,,,,,,,,,
"Thoroughbred Maysville , 245 Wal-Mart Way , Maysville , KY , 41056",38.6235771,-83.7871551,16924,"Thoroughbred Maysville , 245 Wal-Mart Way , Maysville , KY , 41056",0.0,,,,,,,,,,,,,,,,,,
"Thoroughbred Russellville , 235 Sam Walton Dr , Russellville , KY , 42276",36.8440025,-86.9194453,94542,"Thoroughbred Russellville , 235 Sam Walton Dr , Russellville , KY , 42276",0.0,,,,,,,,,,,,,,,,,,
"Thoroughbred Seymour , 1550 E Tipton St , Seymour , IN , 47274",38.9578933,-85.8645389,116951,"Thoroughbred Seymour , 1550 E Tipton St , Seymour , IN , 47274",1.0,0.165456218943435,4.0,262.0,,,,,,,,,,,,,,,
"Thoroughbred South Point , 45 Co Rd 120 , South Point , OH , 45680",38.4686596,-82.5510469,11353,"Thoroughbred South Point , 45 Co Rd 120 , South Point , OH , 45680",0.0,,,,,,,,,,,,,,,,,,
"Thoroughbred Teays , 3972 Teays Valley Road , Hurricane , WV , 25526",38.4485111,-81.9427941,4874,"Thoroughbred Teays , 3972 Teays Valley Road , Hurricane , WV , 25526",2.0,0.0720584670310546,4.2,66.0,0.588822225394893,4.0,124.0,,,,,,,,,,,,
"Touch & Go CW , 847 Brookway Blvd , Brookhaven , MS , 39601",31.5783449,-90.4635139,108947,,,,,,,,,,,,,,,,,,,,
"Town Center Auto Wash , 6380 Sashabaw Rd , Clarkston , MI , 48346",42.7322891,-83.3787575,82055,"Town Center Auto Wash , 6380 Sashabaw Rd , Clarkston , MI , 48346",0.0,,,,,,,,,,,,,,,,,,
"Trident Express Carwash , 6530 GA-40 , St. Marys , GA , 31558",30.7766023,-81.6209952,2100,"Trident Express Carwash , 6530 GA-40 , St. Marys , GA , 31558",0.0,,,,,,,,,,,,,,,,,,
"TruShine #2 Abingdon , 25017 Western Loop , Abingdon , VA , 24211",36.7140617,-81.9306869,79411,"TruShine #2 Abingdon , 25017 Western Loop , Abingdon , VA , 24211",0.0,,,,,,,,,,,,,,,,,,
"TruShine #3 Johnson City(Boones Creek) , 3033 Boones Creek Rd , Johnson City , TN , 37615",36.3855997,-82.4165509,88912,"TruShine #3 Johnson City(Boones Creek) , 3033 Boones Creek Rd , Johnson City , TN , 37615",0.0,,,,,,,,,,,,,,,,,,
"TruShine Bristol , 203 Linden Square Dr , Bristol , VA , 24202",36.6289697,-82.1294425,52158,"TruShine Bristol , 203 Linden Square Dr , Bristol , VA , 24202",1.0,0.764717673329081,4.5,246.0,,,,,,,,,,,,,,,
"Trushine #4 Kingsport , 2227 Fort Henry Dr , Kingsport , TN , 37664",36.5267711,-82.5206191,52877,"Trushine #4 Kingsport , 2227 Fort Henry Dr , Kingsport , TN , 37664",0.0,,,,,,,,,,,,,,,,,,
"Trushine #5 Sevierville , 116 Allensville Rd , Sevierville , TN , 37876",35.8772279,-83.5701602,79119,"Trushine #5 Sevierville , 116 Allensville Rd , Sevierville , TN , 37876",0.0,,,,,,,,,,,,,,,,,,
"Trushine #6 Blountville , 1912 TN-394 , Blountville , TN , 37617",36.5238753,-82.318723,37290,"Trushine #6 Blountville , 1912 TN-394 , Blountville , TN , 37617",0.0,,,,,,,,,,,,,,,,,,
"Tsunami La Porte , 821 Pine Lake Ave , La Porte , IN , 46350",41.6282905,-86.7373076,156371,"Tsunami La Porte , 821 Pine Lake Ave , La Porte , IN , 46350",1.0,0.0551338788762905,3.6,71.0,,,,,,,,,,,,,,,
"Tsunami Oak Creek , 140 W Puetz Rd , Oak Creek , WI , 53154",42.8871274,-87.9138393,78864,"Tsunami Oak Creek , 140 W Puetz Rd , Oak Creek , WI , 53154",0.0,,,,,,,,,,,,,,,,,,
"Tsunami Portage , 3105 Willowcreek Rd , Portage , IN , 46368",41.562444,-87.182288,202073,"Tsunami Portage , 3105 Willowcreek Rd , Portage , IN , 46368",1.0,0.875102530688739,3.8,49.0,,,,,,,,,,,,,,,
"Twins Merritt Island , 2240 N Courtenay Pkwy , Merritt Island , FL , 32953",28.39651,-80.704089,50191,"Twins Merritt Island , 2240 N Courtenay Pkwy , Merritt Island , FL , 32953",1.0,0.319657971055697,3.8,390.0,,,,,,,,,,,,,,,
"ULTIMATE CAR WASH , 1431 Cradduck Rd , Ada , OK , 74820",34.7600894,-96.662661,7084,"ULTIMATE CAR WASH , 1431 Cradduck Rd , Ada , OK , 74820",0.0,,,,,,,,,,,,,,,,,,
"UNIVERSITY , 201 University Ave , Fairbanks , AK , 99709",64.8379411,-147.8114342,24057,"UNIVERSITY , 201 University Ave , Fairbanks , AK , 99709",0.0,,,,,,,,,,,,,,,,,,
"US Car Wash , 845 N Adair St , Cornelius , OR , 97113",45.5203946,-123.061652,8622,"US Car Wash , 845 N Adair St , Cornelius , OR , 97113",0.0,,,,,,,,,,,,,,,,,,
"Universe , 9640 Universe Blvd NW , Albuquerque , NM , 87114",35.191141,-106.7261412,34008,"Universe , 9640 Universe Blvd NW , Albuquerque , NM , 87114",1.0,0.0756275924546902,5.0,2.0,,,,,,,,,,,,,,,
"V EXPRESS CAR WASH , 479 Lexington Rd , Versailles , KY , 40383",38.051423,-84.7161646,17248,"V EXPRESS CAR WASH , 479 Lexington Rd , Versailles , KY , 40383",3.0,0.0329928235421021,3.9,56.0,0.136900050015625,4.4,445.0,0.140541132227257,,,,,,,,,,,
"Varsity Carwash  Duff , 1016 S Duff Ave , Ames , IA , 50010",42.0130274,-93.6099251,109982,"Varsity Carwash  Duff , 1016 S Duff Ave , Ames , IA , 50010",4.0,0.226493356039649,4.6,478.0,0.53384423334268,3.0,65.0,0.806163928856569,4.3,21.0,0.850212552386483,4.3,26.0,,,,,,
"Varsity Carwash Lincoln , 3705 Lincoln Way , Ames , IA , 50014",42.0232629,-93.6692765,84408,"Varsity Carwash Lincoln , 3705 Lincoln Way , Ames , IA , 50014",1.0,0.208365756859428,4.1,47.0,,,,,,,,,,,,,,,
"Velocity Car Wash , 1607 W Highway 40 , Vernal , UT , 84078",40.4439821,-109.5581948,111079,"Velocity Car Wash , 1607 W Highway 40 , Vernal , UT , 84078",0.0,,,,,,,,,,,,,,,,,,
"Virginia Car Wash Co. , 4830 Portsmouth Blvd , Chesapeake , VA , 23321",36.8173419,-76.442266,3620,"Virginia Car Wash Co. , 4830 Portsmouth Blvd , Chesapeake , VA , 23321",0.0,,,,,,,,,,,,,,,,,,
"Vortex Car Wash , 150 Jonathans Way , Suffolk , VA , 23434",36.7683141,-76.5833526,30842,"Vortex Car Wash , 150 Jonathans Way , Suffolk , VA , 23434",1.0,0.678500435513151,4.4,146.0,,,,,,,,,,,,,,,
"WASHPOINTE AUTO WASH , 1401 N Prince St , Clovis , NM , 88101",34.4124715,-103.1961625,14343,"WASHPOINTE AUTO WASH , 1401 N Prince St , Clovis , NM , 88101",2.0,0.39516501156414,2.0,1.0,0.510745737380874,,,,,,,,,,,,,,
"WASHWORKS EXPRESS , 601 E King Ave , Kingsville , TX , 78363",27.5153746,-97.8615692,28520,"WASHWORKS EXPRESS , 601 E King Ave , Kingsville , TX , 78363",1.0,0.435755531597454,5.0,14.0,,,,,,,,,,,,,,,
"WATER GAP CAR WASH , 31 Justice Dr , Hazard , KY , 41701",37.296668,-83.2145406,14156,"WATER GAP CAR WASH , 31 Justice Dr , Hazard , KY , 41701",1.0,0.755632778353141,4.3,43.0,,,,,,,,,,,,,,,
"WOW Car Wash , 911 N Broad St , Monroe , GA , 30655",33.8119758,-83.727067,74647,"WOW Car Wash , 911 N Broad St , Monroe , GA , 30655",0.0,,,,,,,,,,,,,,,,,,
"WOW Car Wash Winder , 242 N Broad St , Winder , GA , 30680",34.0008593,-83.710324,29692,"WOW Car Wash Winder , 242 N Broad St , Winder , GA , 30680",0.0,,,,,,,,,,,,,,,,,,
"Warrior Way , 540 Warrior Way , Grand Junction , CO , 81504",39.0836225,-108.4724937,52107,"Warrior Way , 540 Warrior Way , Grand Junction , CO , 81504",0.0,,,,,,,,,,,,,,,,,,
"Wash 37055 , 118 Henslee Dr , Dickson , TN , 37055",36.0741589,-87.3697417,119977,"Wash 37055 , 118 Henslee Dr , Dickson , TN , 37055",1.0,0.654630975666806,4.6,670.0,,,,,,,,,,,,,,,
"Wash 37062 , 2075 Fairview Blvd , Fairview , TN , 37062",35.9812455,-87.1222212,2953,"Wash 37062 , 2075 Fairview Blvd , Fairview , TN , 37062",0.0,,,,,,,,,,,,,,,,,,
"Wash Ashore Plymouth , 2304 State Rd , Plymouth , MA , 2360",41.8177664,-70.5506402,75138,"Wash Ashore Plymouth , 2304 State Rd , Plymouth , MA , 2360",0.0,,,,,,,,,,,,,,,,,,
"Wash City Semoran , 4575 S Semoran Blvd , Orlando , FL , 32822",28.4972739,-81.3091358,178511,"Wash City Semoran , 4575 S Semoran Blvd , Orlando , FL , 32822",1.0,0.619469439438584,4.1,1656.0,,,,,,,,,,,,,,,
"Wash It Dean , 750 Cincinnati Ave , Xenia , OH , 45385",39.6758187,-83.940666,48129,"Wash It Dean , 750 Cincinnati Ave , Xenia , OH , 45385",0.0,,,,,,,,,,,,,,,,,,
"Wash N Roll Athens , 24925 US-72 , Athens , AL , 35613",34.7668122,-86.882772,57789,"Wash N Roll Athens , 24925 US-72 , Athens , AL , 35613",0.0,,,,,,,,,,,,,,,,,,
"Wash Rack 95 , 1100 N Whitley Dr , Fruitland , ID , 83619",44.0217094,-116.9227294,73875,"Wash Rack 95 , 1100 N Whitley Dr , Fruitland , ID , 83619",1.0,0.671508648849795,3.5,35.0,,,,,,,,,,,,,,,
"Wash Rite Bridgeport , 910 W Main St , Bridgeport , WV , 26330",39.2821198,-80.2685024,143497,"Wash Rite Bridgeport , 910 W Main St , Bridgeport , WV , 26330",0.0,,,,,,,,,,,,,,,,,,
"Wash Rite Marietta , 107 Crooked Run Ln , Marietta , OH , 45750",39.405323,-81.4130599,151267,"Wash Rite Marietta , 107 Crooked Run Ln , Marietta , OH , 45750",2.0,0.0649241016043076,1.0,16.0,0.065305988317209,2.8,68.0,,,,,,,,,,,,
"Wash Rite Moundsville , 75 Teletech Dr , Moundsville , WV , 26041",39.9096979,-80.749338,40229,"Wash Rite Moundsville , 75 Teletech Dr , Moundsville , WV , 26041",0.0,,,,,,,,,,,,,,,,,,
"Wash Rite Murdoch , 2521 Murdoch Ave , Parkersburg , WV , 26101",39.2833465,-81.5481209,112767,"Wash Rite Murdoch , 2521 Murdoch Ave , Parkersburg , WV , 26101",1.0,0.622485506264096,4.1,157.0,,,,,,,,,,,,,,,
"Wash Rite Parkersburg , 1101 Division Street , Parkersburg , WV , 26101",39.2475641,-81.5545078,137823,"Wash Rite Parkersburg , 1101 Division Street , Parkersburg , WV , 26101",0.0,,,,,,,,,,,,,,,,,,
"Wash Rite Vienna , 2504 Grand Central Ave , Vienna , WV , 26105",39.3230459,-81.5506606,90032,"Wash Rite Vienna , 2504 Grand Central Ave , Vienna , WV , 26105",1.0,0.282733570199166,4.0,143.0,,,,,,,,,,,,,,,
"Wash Rite Wintersville , 151 Cadiz Rd , Wintersville , OH , 43953",40.3759682,-80.7058034,107564,"Wash Rite Wintersville , 151 Cadiz Rd , Wintersville , OH , 43953",1.0,0.913211805430613,5.0,3.0,,,,,,,,,,,,,,,
"Wash Up Griffith , 1224 E Ridge Rd , Griffith , IN , 46319",41.5499525,-87.4137288,17566,"Wash Up Griffith , 1224 E Ridge Rd , Griffith , IN , 46319",2.0,0.0301493876341948,5.0,1.0,0.656016024972359,3.8,303.0,,,,,,,,,,,,
"Wash Up Hammond , 850 Indianapolis Blvd , Hammond , IN , 46320",41.6960611,-87.5199543,148091,"Wash Up Hammond , 850 Indianapolis Blvd , Hammond , IN , 46320",0.0,,,,,,,,,,,,,,,,,,
"Wash Up Portage , 6259 Melton Rd , Portage , IN , 46368",41.598234,-87.173255,47789,"Wash Up Portage , 6259 Melton Rd , Portage , IN , 46368",1.0,0.67461959641314,3.6,61.0,,,,,,,,,,,,,,,
"Wash Up Valparaiso , 460 Morthland Dr , Valparaiso , IN , 46383",41.4603284,-87.066715,52351,"Wash Up Valparaiso , 460 Morthland Dr , Valparaiso , IN , 46383",3.0,0.214035572003127,4.0,4.0,0.496092340583894,3.4,26.0,0.877074486723785,4.5,4.0,,,,,,,,,
"Wash Wizard Ladson , 3910 Ladson Rd , Ladson , SC , 29456",32.9735991,-80.1400726,89948,"Wash Wizard Ladson , 3910 Ladson Rd , Ladson , SC , 29456",0.0,,,,,,,,,,,,,,,,,,
"Wash Wizard Summerville , 2146 N Main St , Summerville , SC , 29486",33.0469893,-80.1104749,145419,"Wash Wizard Summerville , 2146 N Main St , Summerville , SC , 29486",1.0,0.0563177366547068,3.8,107.0,,,,,,,,,,,,,,,
"Washbox Car Wash , 180 W Grand Ave , Rainbow City , AL , 35906",33.9570503,-86.0446243,138316,"Washbox Car Wash , 180 W Grand Ave , Rainbow City , AL , 35906",1.0,0.255038261081325,1.0,1.0,,,,,,,,,,,,,,,
"Waters Deland , 1712 N Woodland Blvd , DeLand , FL , 32720",29.0626284,-81.3052357,3249,"Waters Deland , 1712 N Woodland Blvd , DeLand , FL , 32720",2.0,0.617345665795568,,,0.617345665795568,4.4,951.0,,,,,,,,,,,,
"Waters Lakeland , 3635 Lakeland Highlands Rd , Lakeland , FL , 33803",27.998366,-81.9243682,153125,"Waters Lakeland , 3635 Lakeland Highlands Rd , Lakeland , FL , 33803",1.0,0.0012437535504886,4.4,23.0,,,,,,,,,,,,,,,
"Waterworks Express Car Wash , 1557 Marinette Ave , Marinette , WI , 54143",45.0896038,-87.6503233,60950,"Waterworks Express Car Wash , 1557 Marinette Ave , Marinette , WI , 54143",1.0,0.927020955647018,2.0,1.0,,,,,,,,,,,,,,,
"Weber W&L , 701 Old State Rte 3 , Columbia , IL , 62236",38.4384418,-90.2028235,56160,,,,,,,,,,,,,,,,,,,,
"West Little Rock - Chenal Pkwy , 15701 Chenal Pkwy , Little Rock , AR , 72211",34.7558249,-92.4441288,133870,"West Little Rock - Chenal Pkwy , 15701 Chenal Pkwy , Little Rock , AR , 72211",2.0,0.576940353142183,4.2,304.0,0.984636071571237,3.6,61.0,,,,,,,,,,,,
"West Memphis , 646 W Service Rd , West Memphis , AR , 72301",35.1678659,-90.1980163,68598,"West Memphis , 646 W Service Rd , West Memphis , AR , 72301",0.0,,,,,,,,,,,,,,,,,,
"Wet Rabbit Marysville , 1219 State Ave , Marysville , WA , 98270",48.0619435,-122.177485,108268,"Wet Rabbit Marysville , 1219 State Ave , Marysville , WA , 98270",1.0,0.954873489414749,2.2,73.0,,,,,,,,,,,,,,,
"WetnJet Car Wash , 516 Friendship Ln , Fredericksburg , TX , 78624",30.2563533,-98.8707888,39792,"WetnJet Car Wash , 516 Friendship Ln , Fredericksburg , TX , 78624",1.0,0.938840551347067,4.9,494.0,,,,,,,,,,,,,,,
"Whistle Express CW - Fredericksburg , 10813 Tidewater Trail , Fredericksburg , VA , 22408",38.254834,-77.4274131,1059,"Whistle Express CW - Fredericksburg , 10813 Tidewater Trail , Fredericksburg , VA , 22408",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Alachua , 16093 NW 163rd Lane , Alachua , FL , 32615",29.8029356,-82.5181488,2808,"Whistle Express Car Wash - Alachua , 16093 NW 163rd Lane , Alachua , FL , 32615",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Baxley , 956 W Parker St , Baxley , GA , 31513",31.783646,-82.3637095,17481,"Whistle Express Car Wash - Baxley , 956 W Parker St , Baxley , GA , 31513",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Beaufort , 285 Sea Island Pkwy , Beaufort , SC , 29907",32.405966,-80.633475,9403,"Whistle Express Car Wash - Beaufort , 285 Sea Island Pkwy , Beaufort , SC , 29907",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Blue Ridge , 32 McKinney Rd , Blue Ridge , GA , 30513",34.8808661,-84.2944237,72876,"Whistle Express Car Wash - Blue Ridge , 32 McKinney Rd , Blue Ridge , GA , 30513",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Charleston , 4865 Tanger Outlet Blvd , North Charleston , SC , 29418",32.8714992,-80.0153296,19285,"Whistle Express Car Wash - Charleston , 4865 Tanger Outlet Blvd , North Charleston , SC , 29418",2.0,0.306007936061462,4.9,1400.0,0.451150419472542,3.0,130.0,,,,,,,,,,,,
"Whistle Express Car Wash - Fairlawn , 7426 Lee Hwy , Radford , VA , 24141",37.1433324,-80.5818851,102602,"Whistle Express Car Wash - Fairlawn , 7426 Lee Hwy , Radford , VA , 24141",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Forest , 14669 Forest Road , Forest , VA , 24551",37.3676292,-79.2988227,3143,"Whistle Express Car Wash - Forest , 14669 Forest Road , Forest , VA , 24551",1.0,0.376380681102031,3.0,67.0,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Harriman , 1821 Roane State Hwy , Harriman , TN , 37748",35.8910308,-84.546574,113038,"Whistle Express Car Wash - Harriman , 1821 Roane State Hwy , Harriman , TN , 37748",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Hazelhurst , 184 E Jarman St , Hazlehurst , GA , 31539",31.8657271,-82.5889875,26785,"Whistle Express Car Wash - Hazelhurst , 184 E Jarman St , Hazlehurst , GA , 31539",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Jasper , 705 Noah Dr , Jasper , GA , 30143",34.4688379,-84.4590794,124968,"Whistle Express Car Wash - Jasper , 705 Noah Dr , Jasper , GA , 30143",2.0,0.174981717331305,,,0.551091100630185,3.1,53.0,,,,,,,,,,,,
"Whistle Express Car Wash - Leland , 2040 Olde Regent Way , Leland , NC , 28451",34.2193962,-78.0165048,162678,"Whistle Express Car Wash - Leland , 2040 Olde Regent Way , Leland , NC , 28451",1.0,0.446138796902732,4.9,307.0,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Live Oak , 1114 Ohio Ave N , Live Oak , FL , 32064",30.3067062,-82.9778241,24845,"Whistle Express Car Wash - Live Oak , 1114 Ohio Ave N , Live Oak , FL , 32064",1.0,0.391118298703416,3.7,34.0,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Louisburg , 602 S Bickett Blvd , Louisburg , NC , 27549",36.084169,-78.310355,19138,"Whistle Express Car Wash - Louisburg , 602 S Bickett Blvd , Louisburg , NC , 27549",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Macedonia , 309 Highland Rd , Macedonia , OH , 44056",41.300026,-81.514408,9558,"Whistle Express Car Wash - Macedonia , 309 Highland Rd , Macedonia , OH , 44056",1.0,0.104829271486985,3.1,104.0,,,,,,,,,,,,,,,
