full_site_address,Latitude,Longitude,cars_washed,nearby_traffic_lights_count,distance_nearest_traffic_light_1,distance_nearest_traffic_light_2,distance_nearest_traffic_light_3,distance_nearest_traffic_light_4,distance_nearest_traffic_light_5,distance_nearest_traffic_light_6,distance_nearest_traffic_light_7,distance_nearest_traffic_light_8,distance_nearest_traffic_light_9,distance_nearest_traffic_light_10
"Thoroughbred Bardstown , 1332 E John Rowan Blvd , Bardstown , KY , 40004",37.825322,-85.4535733,98345,6.0,0.0532390013580687,0.1797729980177309,0.4389650139533063,0.5803556215068579,0.5856824763042211,0.6642336474953134,,,,
"Thoroughbred Bedford , 3160 John A Williams Blvd , Bedford , IN , 47421",38.86775,-86.512944,10193,9.0,0.063498456599469,0.2879040389427497,0.3742936383115562,0.4992348557437125,0.502875800411429,0.5272614198628356,0.5714879539331825,0.631481497199526,0.9713536949025744,
"Thoroughbred Crosslanes , 211 New Goff Mountain Rd , Charleston , WV , 25313",38.4112508,-81.7966494,4939,3.0,0.1291203653812798,0.521298798993338,0.7150417337916128,,,,,,,
"Thoroughbred Danville , 925 Hustonville Rd , Danville , KY , 40422",37.6289123,-84.7752492,57794,8.0,0.0423877290404176,0.1695563708980151,0.77372502867198,0.7834747926412714,0.801002405740184,0.8938812756535024,0.9005541717647966,0.985009037119456,,
"Thoroughbred Glasgow , 707 W Main St , Glasgow , KY , 42141",36.9997286,-85.9211718,121204,8.0,0.3292218242684052,0.3968916070438184,0.5900642373831754,0.6117686433940728,0.6466863680894684,0.6580314826441616,0.6810854302095267,0.9415308257448076,,
"Thoroughbred Hurricane , 3111 Teays Valley Road , Hurricane , WV , 25526",38.4348488,-82.0135892,5161,5.0,0.1340032956902362,0.2293504324999382,0.3747740906251954,0.3852297882986372,0.4903261327461493,,,,,
"Thoroughbred Lawrenceburg , 1026 Bypass N , Lawrenceburg , KY , 40342",38.036633,-84.9116039,63062,2.0,0.1039594669333414,0.8341518304152346,,,,,,,,
"Thoroughbred Maysville , 245 Wal-Mart Way , Maysville , KY , 41056",38.6235771,-83.7871551,16924,8.0,0.0941343187558679,0.321856222448068,0.5517550923917598,0.7255444699409433,0.7374296509581442,0.7653621065211738,0.8066298410927989,0.8323763504886976,,
"Thoroughbred Russellville , 235 Sam Walton Dr , Russellville , KY , 42276",36.8440025,-86.9194453,94542,3.0,0.0650893086330296,0.2564180033336335,0.3121456874702131,,,,,,,
"Thoroughbred Seymour , 1550 E Tipton St , Seymour , IN , 47274",38.9578933,-85.8645389,116951,8.0,0.1056555792479516,0.1407155608990187,0.4243056183060139,0.4396975087471119,0.5962109331887734,0.7810113318734333,0.8659809525604721,0.8988366445709717,,
"Thoroughbred South Point , 45 Co Rd 120 , South Point , OH , 45680",38.4686596,-82.5510469,11353,0.0,,,,,,,,,,
"Thoroughbred Teays , 3972 Teays Valley Road , Hurricane , WV , 25526",38.4485111,-81.9427941,4874,8.0,0.1857649781768719,0.2044209017418979,0.3540833753909335,0.4861162462269279,0.595001846714066,0.7016977334866304,0.8264273148366292,0.8277399180871927,,
"Touch & Go CW , 847 Brookway Blvd , Brookhaven , MS , 39601",31.5783449,-90.4635139,108947,,,,,,,,,,,
"Town Center Auto Wash , 6380 Sashabaw Rd , Clarkston , MI , 48346",42.7322891,-83.3787575,82055,5.0,0.1058172054323617,0.1708073174897011,0.3449583061504941,0.411791757426868,0.6026027784234806,,,,,
"Trident Express Carwash , 6530 GA-40 , St. Marys , GA , 31558",30.7766023,-81.6209952,2100,4.0,0.233701780105981,0.3700818430291466,0.4478264947767207,0.9399335081847,,,,,,
"TruShine #2 Abingdon , 25017 Western Loop , Abingdon , VA , 24211",36.7140617,-81.9306869,79411,5.0,0.1037409396942365,0.1249499561389285,0.2198544329855374,0.2477196235196765,0.3522921136019367,,,,,
"TruShine #3 Johnson City(Boones Creek) , 3033 Boones Creek Rd , Johnson City , TN , 37615",36.3855997,-82.4165509,88912,6.0,0.1417081923260886,0.4319619055759385,0.4880077354717976,0.6786960780426992,0.7252670406179906,0.8284530555329715,,,,
"TruShine Bristol , 203 Linden Square Dr , Bristol , VA , 24202",36.6289697,-82.1294425,52158,14.0,0.1080992781113087,0.230203486865514,0.2613418868387048,0.3138246703531672,0.442213831521488,0.4539100583773186,0.4945224005302305,0.5188042564583101,0.5414644059468721,0.5710857939691101
"Trushine #4 Kingsport , 2227 Fort Henry Dr , Kingsport , TN , 37664",36.5267711,-82.5206191,52877,16.0,0.0862647294192532,0.1343736924146393,0.3302227826120897,0.4704890841300392,0.5527351017001898,0.6728094293991043,0.7557293499066571,0.7800045376727154,0.8073163441376981,0.8166056925890581
"Trushine #5 Sevierville , 116 Allensville Rd , Sevierville , TN , 37876",35.8772279,-83.5701602,79119,14.0,0.0512590875064725,0.1013033076673262,0.3280342644693698,0.3502957705483412,0.4692587361202515,0.5591535922752349,0.6428183101688761,0.6767560955255459,0.7033551998003215,0.7311810771467901
"Trushine #6 Blountville , 1912 TN-394 , Blountville , TN , 37617",36.5238753,-82.318723,37290,6.0,0.242904676875597,0.4023017890237471,0.4531792210651507,0.7223384954315112,0.7417618301645923,0.7790320441764593,,,,
"Tsunami La Porte , 821 Pine Lake Ave , La Porte , IN , 46350",41.6282905,-86.7373076,156371,4.0,0.2890960929762168,0.7600955474273741,0.8727870070543547,0.8852250634612953,,,,,,
"Tsunami Oak Creek , 140 W Puetz Rd , Oak Creek , WI , 53154",42.8871274,-87.9138393,78864,8.0,0.0705724514767182,0.281709844133276,0.4603528446045597,0.5879318055173693,0.7381625273724423,0.8967472125357512,0.9545365916815272,0.962316565545734,,
"Tsunami Portage , 3105 Willowcreek Rd , Portage , IN , 46368",41.562444,-87.182288,202073,12.0,0.0869711838661448,0.176482630796309,0.3245124355577078,0.6477430764541902,0.809091578201588,0.8272110081473687,0.8711911485331411,0.8929905597008168,0.9114390922873848,0.9271510053127168
"Twins Merritt Island , 2240 N Courtenay Pkwy , Merritt Island , FL , 32953",28.39651,-80.704089,50191,9.0,0.1164941091619432,0.3494930441713595,0.568948504297456,0.5852178431171005,0.6375292118035607,0.7319866798265989,0.7870294383219107,0.8444105413715641,0.9981389430918676,
"ULTIMATE CAR WASH , 1431 Cradduck Rd , Ada , OK , 74820",34.7600894,-96.662661,7084,3.0,0.1540105025945426,0.7506854827382129,0.8755211481338756,,,,,,,
"UNIVERSITY , 201 University Ave , Fairbanks , AK , 99709",64.8379411,-147.8114342,24057,10.0,0.0810542262874838,0.2269017891562833,0.288415309064596,0.3152891255004596,0.6527612157277586,0.7742708593218856,0.930696221113462,0.9387917522371478,0.9419742543550328,0.9567309460204624
"US Car Wash , 845 N Adair St , Cornelius , OR , 97113",45.5203946,-123.061652,8622,6.0,0.1063429521410829,0.1101463897397027,0.2465427912724695,0.6858595887366754,0.7092146994017208,0.8775154456598921,,,,
"Universe , 9640 Universe Blvd NW , Albuquerque , NM , 87114",35.191141,-106.7261412,34008,8.0,0.1032131501258198,0.1615276981937085,0.2567192694108519,0.5883612849222104,0.5979875863198624,0.8412527267967888,0.9302569535245128,0.9310299851919348,,
"V EXPRESS CAR WASH , 479 Lexington Rd , Versailles , KY , 40383",38.051423,-84.7161646,17248,7.0,0.0624211063434916,0.1253415037670497,0.3725713722034038,0.6923683731429175,0.7774214191597021,0.7803563537380023,0.8126402464709446,,,
"Varsity Carwash  Duff , 1016 S Duff Ave , Ames , IA , 50010",42.0130274,-93.6099251,109982,20.0,0.1079345458865622,0.1576397905611685,0.3036303888164384,0.3114825707933407,0.4885413398770455,0.4922228388844568,0.6097772703530501,0.6103258857306318,0.6408586239147738,0.6825564539042216
"Varsity Carwash Lincoln , 3705 Lincoln Way , Ames , IA , 50014",42.0232629,-93.6692765,84408,14.0,0.0297811582649461,0.1117446674987108,0.2049918793211134,0.2321862489606519,0.4735160511468856,0.5217063462805387,0.7037251517873856,0.7725460435579298,0.8056535500364549,0.8642360888514695
"Velocity Car Wash , 1607 W Highway 40 , Vernal , UT , 84078",40.4439821,-109.5581948,111079,4.0,0.3648089450733023,0.3866457802841912,0.7729957485153348,0.9716263523520408,,,,,,
"Virginia Car Wash Co. , 4830 Portsmouth Blvd , Chesapeake , VA , 23321",36.8173419,-76.442266,3620,5.0,0.0413235419109341,0.0914545389587601,0.3550649035355083,0.5574905791961804,0.8259564998607773,,,,,
"Vortex Car Wash , 150 Jonathans Way , Suffolk , VA , 23434",36.7683141,-76.5833526,30842,11.0,0.0991398919447497,0.1211248159334982,0.2417887899339723,0.3215624253309512,0.4562737315164568,0.6274877465017562,0.6547526090312225,0.748206975165273,0.7496848400781879,0.8205462097456515
"WASHPOINTE AUTO WASH , 1401 N Prince St , Clovis , NM , 88101",34.4124715,-103.1961625,14343,16.0,0.0374766168879767,0.3210487182559698,0.401218569297157,0.4740689007761637,0.5255912445388943,0.5378746003749189,0.6039108513169507,0.7065242891953712,0.7512771602925136,0.8049097856710528
"WASHWORKS EXPRESS , 601 E King Ave , Kingsville , TX , 78363",27.5153746,-97.8615692,28520,10.0,0.025365941279627,0.192624639605847,0.3353023751974793,0.3552033090306782,0.3714144211667056,0.3726193408858044,0.6129322889710351,0.6846701093575411,0.83264759435743,0.9890409270792786
"WATER GAP CAR WASH , 31 Justice Dr , Hazard , KY , 41701",37.296668,-83.2145406,14156,4.0,0.0332629596541304,0.668890248972593,0.7003044371527696,0.8311477867831375,,,,,,
"WOW Car Wash , 911 N Broad St , Monroe , GA , 30655",33.8119758,-83.727067,74647,3.0,0.360034184686692,0.6118931932468693,0.7204789328595465,,,,,,,
"WOW Car Wash Winder , 242 N Broad St , Winder , GA , 30680",34.0008593,-83.710324,29692,4.0,0.262066067279714,0.6358947875500461,0.7345615838287961,0.7881935202889322,,,,,,
"Warrior Way , 540 Warrior Way , Grand Junction , CO , 81504",39.0836225,-108.4724937,52107,8.0,0.0435795897457755,0.0641835006277236,0.1937472178365841,0.589229081791493,0.689393431346243,0.8145136531439275,0.825120894199265,0.891446973578405,,
"Wash 37055 , 118 Henslee Dr , Dickson , TN , 37055",36.0741589,-87.3697417,119977,7.0,0.0385135493428818,0.358851175509735,0.5866865598934133,0.7240795967476401,0.8911556532308393,0.9037378134067272,0.9644225139951548,,,
"Wash 37062 , 2075 Fairview Blvd , Fairview , TN , 37062",35.9812455,-87.1222212,2953,2.0,0.0430203901849953,0.6651988360471738,,,,,,,,
"Wash Ashore Plymouth , 2304 State Rd , Plymouth , MA , 2360",41.8177664,-70.5506402,75138,0.0,,,,,,,,,,
"Wash City Semoran , 4575 S Semoran Blvd , Orlando , FL , 32822",28.4972739,-81.3091358,178511,10.0,0.1233069038069641,0.1507740519693857,0.3359810223337051,0.3434570484638135,0.3641904217493589,0.5917554023306086,0.6942530139067479,0.7662032333193344,0.8471570547335954,0.944798516868512
"Wash It Dean , 750 Cincinnati Ave , Xenia , OH , 45385",39.6758187,-83.940666,48129,14.0,0.4847799946959543,0.5526132835450592,0.557214455639029,0.6019618382459052,0.6365407341929729,0.6511633104624958,0.6654820437432672,0.6970531297241057,0.7311972754961179,0.785451597648906
"Wash N Roll Athens , 24925 US-72 , Athens , AL , 35613",34.7668122,-86.882772,57789,1.0,0.3244723608771562,,,,,,,,,
"Wash Rack 95 , 1100 N Whitley Dr , Fruitland , ID , 83619",44.0217094,-116.9227294,73875,1.0,0.2604993434642243,,,,,,,,,
"Wash Rite Bridgeport , 910 W Main St , Bridgeport , WV , 26330",39.2821198,-80.2685024,143497,7.0,0.3319591524518698,0.5073342431097534,0.664598711499003,0.7466413606115644,0.8126055118837922,0.9036860757178996,0.9424495715725608,,,
"Wash Rite Marietta , 107 Crooked Run Ln , Marietta , OH , 45750",39.405323,-81.4130599,151267,5.0,0.0690707895809325,0.1660012763983206,0.3303720326270628,0.6050075809946774,0.7622997867355631,,,,,
"Wash Rite Moundsville , 75 Teletech Dr , Moundsville , WV , 26041",39.9096979,-80.749338,40229,9.0,0.2674061618760495,0.4576700697801457,0.6127235125327489,0.6533062724629276,0.6905410726574197,0.7177970348820651,0.8430121160862725,0.9058011790851652,0.9311700240071692,
"Wash Rite Murdoch , 2521 Murdoch Ave , Parkersburg , WV , 26101",39.2833465,-81.5481209,112767,19.0,0.0466409178509296,0.0787942274325388,0.1554802499935955,0.3750818742883112,0.3750915964709875,0.4010606107943372,0.4563540017117682,0.5239306559902637,0.5433241603543554,0.5791713601662547
"Wash Rite Parkersburg , 1101 Division Street , Parkersburg , WV , 26101",39.2475641,-81.5545078,137823,7.0,0.0995167912862201,0.5196993181920181,0.635187020538704,0.6679996534951285,0.7879091825297797,0.9789437573722306,0.9922947633144878,,,
"Wash Rite Vienna , 2504 Grand Central Ave , Vienna , WV , 26105",39.3230459,-81.5506606,90032,4.0,0.0925020688946272,0.1199641582961421,0.7683432088031925,0.9561119390699891,,,,,,
"Wash Rite Wintersville , 151 Cadiz Rd , Wintersville , OH , 43953",40.3759682,-80.7058034,107564,4.0,0.1141514638204803,0.4017358920828475,0.648668027888946,0.699918445366711,,,,,,
"Wash Up Griffith , 1224 E Ridge Rd , Griffith , IN , 46319",41.5499525,-87.4137288,17566,7.0,0.0427387784482601,0.2132309598204271,0.2904121368336161,0.5358981973573639,0.7221561849638228,0.8796953390763222,0.9670196350906624,,,
"Wash Up Hammond , 850 Indianapolis Blvd , Hammond , IN , 46320",41.6960611,-87.5199543,148091,11.0,0.0970920207837967,0.1495787079192463,0.1627431097839816,0.3195808603992755,0.5143788026888392,0.5696030067529474,0.6733211328128796,0.8109621797395444,0.8405514831516941,0.8430945474059954
"Wash Up Portage , 6259 Melton Rd , Portage , IN , 46368",41.598234,-87.173255,47789,5.0,0.0300518850345507,0.1617646663635674,0.2887156390481458,0.5116779604792051,0.6157514158484478,,,,,
"Wash Up Valparaiso , 460 Morthland Dr , Valparaiso , IN , 46383",41.4603284,-87.066715,52351,18.0,0.0330823396343944,0.1697955360537546,0.3054950460147087,0.4475696249817441,0.4825428982681415,0.5179259019779844,0.5363601646769934,0.5422270420284894,0.5654205395383269,0.5953306216498271
"Wash Wizard Ladson , 3910 Ladson Rd , Ladson , SC , 29456",32.9735991,-80.1400726,89948,0.0,,,,,,,,,,
"Wash Wizard Summerville , 2146 N Main St , Summerville , SC , 29486",33.0469893,-80.1104749,145419,3.0,0.1284758499691017,0.2656639347965475,0.5984886922594064,,,,,,,
"Washbox Car Wash , 180 W Grand Ave , Rainbow City , AL , 35906",33.9570503,-86.0446243,138316,2.0,0.0624257599109318,0.2299856158417806,,,,,,,,
"Waters Deland , 1712 N Woodland Blvd , DeLand , FL , 32720",29.0626284,-81.3052357,3249,7.0,0.1203816766420888,0.5393558636601556,0.5412688611261248,0.6124435975518845,0.6419525920506829,0.7642001553811025,0.8830346896990143,,,
"Waters Lakeland , 3635 Lakeland Highlands Rd , Lakeland , FL , 33803",27.998366,-81.9243682,153125,6.0,0.1073041974204149,0.1174219635015363,0.162910581531052,0.8140726464301061,0.8147815981089249,0.9117105035558994,,,,
"Waterworks Express Car Wash , 1557 Marinette Ave , Marinette , WI , 54143",45.0896038,-87.6503233,60950,6.0,0.2596452831724393,0.2645138168890667,0.6682432982685683,0.7634985365133583,0.8642172744749468,0.9372894856674308,,,,
"Weber W&L , 701 Old State Rte 3 , Columbia , IL , 62236",38.4384418,-90.2028235,56160,,,,,,,,,,,
"West Little Rock - Chenal Pkwy , 15701 Chenal Pkwy , Little Rock , AR , 72211",34.7558249,-92.4441288,133870,8.0,0.0652387044460553,0.1424928960967808,0.3971177512811243,0.548163029966946,0.592457191330745,0.8626575961345837,0.9108595655493432,0.933856441864466,,
"West Memphis , 646 W Service Rd , West Memphis , AR , 72301",35.1678659,-90.1980163,68598,4.0,0.7312446741488723,0.7687308040014024,0.86784244333144,0.9200501127684751,,,,,,
"Wet Rabbit Marysville , 1219 State Ave , Marysville , WA , 98270",48.0619435,-122.177485,108268,15.0,0.052876969267908,0.2058514582387264,0.4494617422776653,0.4517759673168023,0.572241952632557,0.699364482782189,0.702638334164576,0.7522246213267542,0.7615419710721476,0.7848157025256843
"WetnJet Car Wash , 516 Friendship Ln , Fredericksburg , TX , 78624",30.2563533,-98.8707888,39792,8.0,0.0559644954234491,0.3895854501543538,0.712919595084029,0.7141513344171374,0.8017068939060185,0.9331377132539028,0.9368743967623372,0.946094678433026,,
"Whistle Express CW - Fredericksburg , 10813 Tidewater Trail , Fredericksburg , VA , 22408",38.254834,-77.4274131,1059,1.0,0.1371331505396537,,,,,,,,,
"Whistle Express Car Wash - Alachua , 16093 NW 163rd Lane , Alachua , FL , 32615",29.8029356,-82.5181488,2808,4.0,0.118205733002098,0.1559082493793293,0.3462311823363556,0.5124329720118413,,,,,,
"Whistle Express Car Wash - Baxley , 956 W Parker St , Baxley , GA , 31513",31.783646,-82.3637095,17481,3.0,0.0696510654514188,0.8042017949895341,0.9570267743074836,,,,,,,
"Whistle Express Car Wash - Beaufort , 285 Sea Island Pkwy , Beaufort , SC , 29907",32.405966,-80.633475,9403,0.0,,,,,,,,,,
"Whistle Express Car Wash - Blue Ridge , 32 McKinney Rd , Blue Ridge , GA , 30513",34.8808661,-84.2944237,72876,3.0,0.0448823556287669,0.4363298214418714,0.9709033573301936,,,,,,,
"Whistle Express Car Wash - Charleston , 4865 Tanger Outlet Blvd , North Charleston , SC , 29418",32.8714992,-80.0153296,19285,18.0,0.2051230292873561,0.2429137612914835,0.3310319479774225,0.3329465347534701,0.3349808160657019,0.3365880120484157,0.3562784475941912,0.3929317582459152,0.4284416973728349,0.5323599199782998
"Whistle Express Car Wash - Fairlawn , 7426 Lee Hwy , Radford , VA , 24141",37.1433324,-80.5818851,102602,10.0,0.1142839275450927,0.3375809729215411,0.4497608092124256,0.5074868857685741,0.7351036799418663,0.7590272821990227,0.7894269439039461,0.8101330966411433,0.8312569689009632,0.8413158261430539
"Whistle Express Car Wash - Forest , 14669 Forest Road , Forest , VA , 24551",37.3676292,-79.2988227,3143,4.0,0.0769210539775113,0.2612101181643856,0.4805593753131504,0.6461775034093156,,,,,,
"Whistle Express Car Wash - Harriman , 1821 Roane State Hwy , Harriman , TN , 37748",35.8910308,-84.546574,113038,3.0,0.1233808963595266,0.1633103342907455,0.330423235525792,,,,,,,
"Whistle Express Car Wash - Hazelhurst , 184 E Jarman St , Hazlehurst , GA , 31539",31.8657271,-82.5889875,26785,5.0,0.0394097786772691,0.1842450755942884,0.351908303617671,0.4298150368364019,0.543684886077351,,,,,
"Whistle Express Car Wash - Jasper , 705 Noah Dr , Jasper , GA , 30143",34.4688379,-84.4590794,124968,8.0,0.1058313729732453,0.236943217237524,0.2830956486267555,0.3485805264616378,0.5383567096829679,0.7683210390536692,0.8130367665156457,0.9170590078704512,,
"Whistle Express Car Wash - Leland , 2040 Olde Regent Way , Leland , NC , 28451",34.2193962,-78.0165048,162678,7.0,0.1535515414230662,0.2473894872131568,0.2660910317857262,0.3812058258867201,0.5234173129927253,0.6910522243693367,0.9042989728861982,,,
"Whistle Express Car Wash - Live Oak , 1114 Ohio Ave N , Live Oak , FL , 32064",30.3067062,-82.9778241,24845,8.0,0.1540300267627258,0.690433455574207,0.7559756547061045,0.8266582386125624,0.8316629897864077,0.8818269731390029,0.9208118599216902,0.9676178043086144,,
"Whistle Express Car Wash - Louisburg , 602 S Bickett Blvd , Louisburg , NC , 27549",36.084169,-78.310355,19138,6.0,0.227427245964034,0.423591250791331,0.4354960171827551,0.5682817996293791,0.673595219866259,0.8307689322452271,,,,
"Whistle Express Car Wash - Macedonia , 309 Highland Rd , Macedonia , OH , 44056",41.300026,-81.514408,9558,9.0,0.0619927978018794,0.1163311044146952,0.2835307521704635,0.3946445689314495,0.7002134354304799,0.9566565486569564,0.9695160906467524,0.9722777977578172,0.9976865017203734,
"Whistle Express Car Wash - Mayport , 1500 Mayport Rd , Atlantic Beach , FL , 32233",30.3357223,-81.415354,22469,8.0,0.0315624907064766,0.1857727911117332,0.3539702443303747,0.765209368098621,0.8038673036609892,0.8149250462594586,0.8559818484351369,0.9507120861546284,,
"Whistle Express Car Wash - Melbourne , 4860 N Wickham Rd , Melbourne , FL , 32940",28.1879225,-80.6727404,120458,5.0,0.1027136336003579,0.1596951267902427,0.4138500764786247,0.6813291450171436,0.8907893279376217,,,,,
"Whistle Express Car Wash - Mount Airy , 139 Kodiak Ln , Mount Airy , NC , 27030",36.4877738,-80.6157567,129301,20.0,0.0963517654399695,0.1018189729988692,0.1881268486373607,0.270464941220208,0.2935553498316492,0.6374282596050285,0.6969813617386162,0.7604400455354514,0.769164484610204,0.8014732827512377
"Whistle Express Car Wash - Murphy , 251 King St , Murphy , NC , 28906",35.0798938,-84.033852,84425,3.0,0.0433270313509903,0.3607877198040817,0.4308453979038617,,,,,,,
"Whistle Express Car Wash - Orange Park , 950 Park Ave , Orange Park , FL , 32073",30.178049,-81.7020568,46636,10.0,0.1718784122700858,0.355356737814637,0.4995113675576969,0.5995805617478382,0.7316849842299665,0.836307198773768,0.8404903386503467,0.8687055817742637,0.88901134537124,0.9763968380825052
"Whistle Express Car Wash - Pole Green , 7423 Pole Green Rd , Mechanicsville , VA , 23116",37.6305119,-77.3632838,7024,3.0,0.0968594542182272,0.399236537599574,0.7615759503344731,,,,,,,
"Whistle Express Car Wash - Pooler , 2001 Pooler Pkwy , Pooler , GA , 31322",32.0816962,-81.2801965,83664,7.0,0.0514404041875017,0.1508504802737097,0.2601234381956374,0.2735643633457603,0.4744834522209079,0.6744430272958742,0.8638582080061138,,,
"Whistle Express Car Wash - Racers Edge , 351 Commonwealth Blvd , Martinsville , VA , 24112",36.6968363,-79.8870267,127005,17.0,0.2807284733262145,0.3096147978923826,0.51329376496508,0.610099565505009,0.6119400038870856,0.6280836744000929,0.6620682097393571,0.729891601768634,0.7380956018889424,0.8106719833265512
"Whistle Express Car Wash - Roxboro , 421 N Madison Blvd , Roxboro , NC , 27573",36.3995425,-78.9823863,76196,11.0,0.1650397757483712,0.2262424407428412,0.2732779422224597,0.3783452946771418,0.4610716258939801,0.560691937054897,0.5816810784973211,0.6980340922661433,0.7537389628402168,0.9031218669333556
"Whistle Express Car Wash - SouthPort , 5014 Southport Crossing Wy , Southport , NC , 28461",33.9540971,-78.0503435,103408,7.0,0.0769549257087736,0.1915785815888662,0.2174682033268524,0.2419928570682714,0.2995044126673183,0.5750486459043793,0.9708014345435326,,,
"Whistle Express Car Wash - Washington , 427 Bridge St , Washington , NC , 27889",35.5488005,-77.057573,79241,21.0,0.0384115897310798,0.0739093960229176,0.1603232993254588,0.2496451354838112,0.2871972419302094,0.3344072977941997,0.350181954700014,0.3796753394393345,0.3827497792511025,0.4400550541968515
"Whistle Express Car Wash - Westover , 105 S Westover Blvd , Albany , GA , 31707",31.5843172,-84.2206133,20747,2.0,0.1167980444806359,0.3941473210625113,,,,,,,,
"Whistle Express Car Wash -Boll Weevil , 654 Boll Weevil Cir , Enterprise , AL , 36330",31.3218393,-85.8302736,96594,5.0,0.0691410328327626,0.0998222258770143,0.3121888488045783,0.4173705904849909,0.675669421187284,,,,,
"Whistle Express Car Wash Crawfordville , 2135 Crawfordville Hwy , Crawfordville , FL , 32327",30.2136553,-84.3632953,111385,1.0,0.1452065211894536,,,,,,,,,
"Whistle Express Car WashChristiansburg , 945 N Franklin St , Christiansburg , VA , 24073",37.141632,-80.4147648,48723,11.0,0.1814026964869603,0.3820754975785674,0.5191879895730168,0.6444242312526527,0.7341475623210337,0.8356069097493511,0.851646916532171,0.878008790250514,0.9052288300887606,0.952333115634684
"Whistle Express Car WashHendersonville , 579 New Shackle Island Rd , Hendersonville , TN , 37075",36.3377933,-86.6163971,6920,6.0,0.1051603454094197,0.3134957610498202,0.4450279403949493,0.6283274330671453,0.777862397165686,1.0000391472237864,,,,
"Whistle Express Car WashNorth Valdosta , 4139 N Valdosta Rd , Valdosta , GA , 31602",30.8968771,-83.3289852,102245,2.0,0.1474334270270022,0.4715471540179828,,,,,,,,
"Whistle Express Car WashPort Wentworth , 38 Magellan Blvd , Port Wentworth , GA , 31407",32.1956562,-81.1974481,104047,4.0,0.191415771011729,0.264321278632793,0.3977507716160147,0.524539494851094,,,,,,
"White Water CW , 7600 Crater Lake Hwy , White City , OR , 97503",42.4267962,-122.8487759,5334,5.0,0.0539548351621572,0.2869909271497426,0.3676947663386637,0.817691147752396,0.8185956878948486,,,,,
"Wicked Wash , 160 E 1st S , Rigby , ID , 83442",43.6698154,-111.9134033,101495,0.0,,,,,,,,,,
"Willy's Wash , 2605 N 14th St , Ponca City , OK , 74601",36.7364497,-97.0666901,46403,,,,,,,,,,,
"Wolfrum , 1010 Wolfrum Rd , Weldon Spring , MO , 63304",38.7287947,-90.6444119,1855,6.0,0.0690234118956762,0.2904883069365261,0.5933884648491331,0.8218337563624957,0.9073651161061944,0.9713251517948668,,,,
"Woodie's Ballantrae , 17322 FL-54 , Lutz , FL , 33558",28.193589,-82.527278,118310,,,,,,,,,,,
"Woodie's Gibsonton , 9350 Theater Dr , Gibsonton , FL , 33534",27.849035,-82.3507939,74693,,,,,,,,,,,
"Woodie's Lutz , 24749 FL-54 , Lutz , FL , 33559",28.1864462,-82.4066793,102470,,,,,,,,,,,
"Woodie's Sun City , 4927 FL-674 , Wimauma , FL , 33598",27.7119642,-82.3332559,146631,,,,,,,,,,,
"ZAK's Car Wash , 2500 S Business 49 , Neosho , MO , 64850",36.8428883,-94.3926174,87074,,,,,,,,,,,
"Bridgeville , 3101 Washington Pike , Bridgeville , PA , 15017",40.3493811,-80.1116229,4831,14.0,0.1171036955102377,0.2698040205336285,0.3835385073254945,0.4417724610272764,0.4583104189819128,0.5903114606698557,0.6135721637745748,0.6252329068440013,0.6509037876557916,0.6981843454299654
"COUGAR RIDGE , 10215 China Spring Rd , Waco , TX , 76708",31.6285436,-97.2443216,3100,0.0,,,,,,,,,,
"Erie , 4234 Buffalo Rd , Erie , PA , 16510",42.1452943,-80.005931,6842,17.0,0.0917188687092444,0.1406208297364466,0.3468381349491611,0.3741456788049813,0.4286953673262874,0.5670550213638763,0.5817866146943276,0.5949876612547894,0.6151270763719796,0.6923172222769843
"Evolution Car Wash , 1665 NV-88 , Minden , NV , 89423",38.9587747,-119.7777729,86528,2.0,0.1480573506170232,0.7298578974571529,,,,,,,,
"Fast and Friendly Maricopa II , 42020 W Maricopa-Casa Grande Hwy , Maricopa , AZ , 85138",33.0394599,-112.0187546,56950,4.0,0.3827370260564922,0.3969312697118387,0.4334175335241861,0.7097238280844432,,,,,,
"FoamWorks Fayetteville , 1512 GA-85 , Fayetteville , GA , 30214",33.4872303,-84.4341295,62330,3.0,0.3104574662586174,0.5138739233748713,0.853992578342816,,,,,,,
"GO Car Wash- 412 Rock Port , 2200 Rock Port Dr , Harrisonburg , VA , 22801",38.4050476,-78.8677602,51925,9.0,0.2376061404755526,0.2861867634732507,0.3260491248613922,0.4337695873255471,0.5590618990693806,0.7117379453923041,0.7170926584696294,0.8738766175275081,0.9533870985153274,
"GO Car Wash- 413 Market , 2335 E Market St , Harrisonburg , VA , 22801",38.4210548,-78.8382949,43355,11.0,0.0768930984371025,0.173155690789574,0.465109448701392,0.6270317797938278,0.657272210919511,0.7243148788271474,0.8140301437253773,0.8806564052815624,0.9254820526600636,0.9911303649695729
"Gaffney , 1521 W Floyd Baker Blvd , Gaffney , SC , 29341",35.0895526,-81.6636002,2438,8.0,0.1007627537813069,0.16947393295337,0.1783333211810338,0.6661884616176773,0.7173897489018731,0.7469846321291723,0.7881796197473759,0.8220571977520953,,
"Hydro Express Wash , 3088 Hennepin Dr , Joliet , IL , 60431",41.5726477,-88.1574489,11702,9.0,0.1899077543375315,0.2366358925684334,0.3404886619231224,0.5402423354538193,0.5579766972800133,0.6729881836364242,0.8388087890054463,0.9138403937209988,0.9155879283608218,
